'10M3HDAHL'	145.08733606666667
'10M3HDHL'	242.91821276666667
'10M3OACPO'	205.42725919
'10M3OUO'	205.42725919
'10MDOD'	97.01176187666665
'10MTDAO'	77.05008379666667
'10MTU2A'	77.05008379666667
'10MUAM'	97.01176187666665
'11M3ODO'	205.42725919
'11MDAMCA'	97.01176187666665
'11MHDOD'	242.91821276666667
'11MTRDOC'	77.05008379666667
'12M3HTDH'	242.91821276666667
'12M3HTHL'	242.91821276666667
'12M3OXOT'	205.42725919
'12M3TDA'	205.42725919
'12MEDAT'	145.08733606666667
'12METRAT'	145.08733606666667
'12MTACPM'	97.01176187666665
'12MTT2E'	77.05008379666667
'12TTACA'	77.05008379666667
'13M3HTDAHL'	242.91821276666667
'13M3OTDAO'	205.42725919
'13MTDAM'	97.01176187666665
'13MTDAT'	145.08733606666667
'13MTTDAO'	77.05008379666667
'14DH2NOT'	56.089628690000005
'14M3HDEC'	242.91821276666667
'14M3HPAHL'	242.91821276666667
'14M3OHO'	205.42725919
'14M3OP'	205.42725919
'14MHDAT'	145.08733606666667
'14MPACPT'	145.08733606666667
'14MTHEAO'	77.05008379666667
'14MTP2EA'	77.05008379666667
'15M3HEXDA'	242.91821276666667
'15M3OHAO'	205.42725919
'15MHDAT'	145.08733606666667
'15MTHACP'	77.05008379666667
'23PDE2pp'	73.25503856333333
'23PDE4pp'	73.25503856333333
'23PDE7pp'	73.25503856333333
'23PDE9pp'	73.25503856333333
'2A2HBPL'	6.605301674333333
'2A4H6ET'	101.56244753333333
'2ACLMM'	19.251870020000002
'2BDabc'	8.118210834666668
'2MACPT'	145.08733606666667
'2MPCAC'	145.08733606666667
'2MPCTF'	242.91821276666667
'2OXOTHP'	2125.3859543333333
'2S5EPAC'	73.02822866666666
'2SU6HYCC'	62.83321444999999
'3A2OA'	16.152114020000003
'3CRBL'	2125.3859543333333
'3HACPH'	242.91821276666667
'3HAD100'	242.91821276666667
'3HAD120'	242.91821276666667
'3HAD140'	242.91821276666667
'3HAD160'	242.91821276666667
'3HAD60'	242.91821276666667
'3HAD80'	242.91821276666667
'3HAOR'	205.42725919
'3HOXTPP'	205.42725919
'3M2OBLOXRD'	146.0063683
'3M2OPLOXRD'	146.0063683
'3MBCOT'	145.08733606666667
'3METHMCAC'	97.01176187666665
'3MTDC'	35.336775493333334
'3NTD9pp'	49.57653441666667
'3OAR100'	205.42725919
'3OAR120'	205.42725919
'3OAR140'	205.42725919
'3OAR160'	205.42725919
'3OAR60'	205.42725919
'3OAR80'	205.42725919
'3OAS100'	97.01176187666665
'3OAS120'	97.01176187666665
'3OAS140'	210.62236413333332
'3OAS160'	97.01176187666665
'3OAS60'	97.01176187666665
'3OAS80'	97.01176187666665
'3OXCOAT'	310.90926583333334
'3OXDAM'	97.01176187666665
'4HPOO'	160.3107099
'4HTHRS'	275.27764336666667
'4ISOHELS'	242.91821276666667
'4M2OPLOXRD'	146.0063683
'4M3G3P'	242.91821276666667
'4M3OHAT'	97.01176187666665
'4M3OPAO'	205.42725919
'4M3OXHA'	205.42725919
'4MCO2D'	35.336775493333334
'4METPAC'	97.01176187666665
'4MHEAMA'	97.01176187666665
'4MTHACP'	77.05008379666667
'4MTRPE'	77.05008379666667
'4NPPP'	24.255787210000005
'4OT'	744.7482289666667
'5GPAGC'	16.442469506666665
'5M3HHAL'	242.91821276666667
'5MET3OH'	205.42725919
'5MHACC'	97.01176187666665
'5MTH2EO'	77.05008379666667
'6M3HHL'	242.91821276666667
'6M3HOAHL'	242.91821276666667
'6M3OHAO'	205.42725919
'6M3OXO'	205.42725919
'6MHACPA'	97.01176187666665
'6MOAMCA'	97.01176187666665
'6MTHAO'	77.05008379666667
'6MTR2EO'	77.05008379666667
'6PGALSZ'	26.846828509999998
'6PHBG'	69.77787862666666
'6PHBG2'	69.77787862666666
'7M3HOACPL'	242.91821276666667
'7M3ODO'	205.42725919
'7MOACA'	97.01176187666665
'7MTROCAC'	77.05008379666667
'8M3HDAL'	242.91821276666667
'8M3HNAHL'	242.91821276666667
'8M3OAO'	205.42725919
'8M3ONO'	205.42725919
'8MDAM'	97.01176187666665
'8METNO'	77.05008379666667
'8MNAMC'	97.01176187666665
'8MT2ACP'	77.05008379666667
'9M3HDL'	242.91821276666667
'9M3OXPA'	205.42725919
'9MDACP'	77.05008379666667
'9MDAM'	97.01176187666665
'AABTN'	116.62474576666666
'AACLAM'	736.3728160666667
'AB6PGH'	69.77787862666666
'ABTA'	16.152114020000003
'ABTAr'	16.152114020000003
'ABUTD'	529.8664731666667
'ABUTDy'	529.8664731666667
'ACACT1r'	556.55054637
'ACACT2r'	245.64128053666664
'ACACT3r'	340.93500267
'ACACT5r'	340.93500267
'ACACT7r'	340.93500267
'ACALD'	32.42869425666667
'ACCO2L'	153.28929096666667
'ACGAMT'	25.037997726666664
'ACGApts'	14.515587406666668
'ACGK'	12.81739237
'ACGS'	13.64896306
'ACHBS'	12.188033883333333
'ACKr'	200.08783743333333
'ACLDC'	141.19924633233333
'ACLS'	12.188033883333333
'ACMANAptspp'	545.9027854333334
'ACNMLr'	82.13376316666667
'ACOAD1'	76.21087137333332
'ACOAD2'	16.97854514333333
'ACOAD3'	16.97854514333333
'ACOAD4'	16.97854514333333
'ACOAD5'	16.97854514333333
'ACOAD6'	16.97854514333333
'ACOAD7'	16.97854514333333
'ACOADH2'	59.23232622999999
'ACOAM'	736.3728160666667
'ACOATA'	97.01176187666665
'ACODA'	195.75731146666666
'ACONTa'	3442.3641833333336
'ACONTb'	3442.3641833333336
