'10M3HDAHL'	342.9546494333333
'10M3HDHL'	592.4057796333333
'10M3OACPO'	672.0398523333333
'10M3OUO'	672.0398523333333
'10MDOD'	1215.432833
'10MTDAO'	582.8176388333334
'10MTU2A'	582.8176388333334
'10MUAM'	1215.432833
'11M3ODO'	672.0398523333333
'11MDAMCA'	1215.432833
'11MHDOD'	592.4057796333333
'11MTRDOC'	582.8176388333334
'12M3HTDH'	592.4057796333333
'12M3HTHL'	592.4057796333333
'12M3OXOT'	672.0398523333333
'12M3TDA'	672.0398523333333
'12MEDAT'	342.9546494333333
'12METRAT'	342.9546494333333
'12MTACPM'	1215.432833
'12MTT2E'	582.8176388333334
'12TTACA'	582.8176388333334
'13M3HTDAHL'	592.4057796333333
'13M3OTDAO'	672.0398523333333
'13MTDAM'	1215.432833
'13MTDAT'	342.9546494333333
'13MTTDAO'	582.8176388333334
'14DH2NOT'	327.0610558
'14M3HDEC'	592.4057796333333
'14M3HPAHL'	592.4057796333333
'14M3OHO'	672.0398523333333
'14M3OP'	672.0398523333333
'14MHDAT'	342.9546494333333
'14MPACPT'	342.9546494333333
'14MTHEAO'	582.8176388333334
'14MTP2EA'	582.8176388333334
'15M3HEXDA'	592.4057796333333
'15M3OHAO'	672.0398523333333
'15MHDAT'	342.9546494333333
'15MTHACP'	582.8176388333334
'23PDE2pp'	118.54425372
'23PDE4pp'	118.54425372
'23PDE7pp'	118.54425372
'23PDE9pp'	118.54425372
'2A2HBPL'	2.5584929876666664
'2A4H6ET'	649.0843150333334
'2ACLMM'	12.82454909
'2BDabc'	16.314237306666666
'2MACPT'	342.9546494333333
'2MPCAC'	342.9546494333333
'2MPCTF'	592.4057796333333
'2OXOTHP'	106.56908163333333
'2S5EPAC'	118.87181496666669
'2SU6HYCC'	92.96463726
'3A2OA'	14.999597163333334
'3CRBL'	106.56908163333333
'3HACPH'	592.4057796333333
'3HAD100'	592.4057796333333
'3HAD120'	592.4057796333333
'3HAD140'	592.4057796333333
'3HAD160'	592.4057796333333
'3HAD60'	592.4057796333333
'3HAD80'	592.4057796333333
'3HAOR'	672.0398523333333
'3HOXTPP'	672.0398523333333
'3M2OBLOXRD'	401.19863933333335
'3M2OPLOXRD'	401.19863933333335
'3MBCOT'	342.9546494333333
'3METHMCAC'	1215.432833
'3MTDC'	83.97530671999999
'3NTD9pp'	50.592127260000005
'3OAR100'	672.0398523333333
'3OAR120'	672.0398523333333
'3OAR140'	672.0398523333333
'3OAR160'	672.0398523333333
'3OAR60'	672.0398523333333
'3OAR80'	672.0398523333333
'3OAS100'	1215.432833
'3OAS120'	1215.432833
'3OAS140'	1598.6636726666668
'3OAS160'	1215.432833
'3OAS60'	1215.432833
'3OAS80'	1215.432833
'3OXCOAT'	22.148182656666666
'3OXDAM'	1215.432833
'4HPOO'	211.69159263333333
'4HTHRS'	54.16206892
'4ISOHELS'	592.4057796333333
'4M2OPLOXRD'	401.19863933333335
'4M3G3P'	592.4057796333333
'4M3OHAT'	1215.432833
'4M3OPAO'	672.0398523333333
'4M3OXHA'	672.0398523333333
'4MCO2D'	83.97530671999999
'4METPAC'	1215.432833
'4MHEAMA'	1215.432833
'4MTHACP'	582.8176388333334
'4MTRPE'	582.8176388333334
'4NPPP'	21.191452173333335
'4OT'	763.1610272333334
'5GPAGC'	54.238719669999995
'5M3HHAL'	592.4057796333333
'5MET3OH'	672.0398523333333
'5MHACC'	1215.432833
'5MTH2EO'	582.8176388333334
'6M3HHL'	592.4057796333333
'6M3HOAHL'	592.4057796333333
'6M3OHAO'	672.0398523333333
'6M3OXO'	672.0398523333333
'6MHACPA'	1215.432833
'6MOAMCA'	1215.432833
'6MTHAO'	582.8176388333334
'6MTR2EO'	582.8176388333334
'6PGALSZ'	18.80761035
'6PHBG'	73.97182047666666
'6PHBG2'	73.97182047666666
'7M3HOACPL'	592.4057796333333
'7M3ODO'	672.0398523333333
'7MOACA'	1215.432833
'7MTROCAC'	582.8176388333334
'8M3HDAL'	592.4057796333333
'8M3HNAHL'	592.4057796333333
'8M3OAO'	672.0398523333333
'8M3ONO'	672.0398523333333
'8MDAM'	1215.432833
'8METNO'	582.8176388333334
'8MNAMC'	1215.432833
'8MT2ACP'	582.8176388333334
'9M3HDL'	592.4057796333333
'9M3OXPA'	672.0398523333333
'9MDACP'	582.8176388333334
'9MDAM'	1215.432833
'AABTN'	11.753147055666668
'AACLAM'	650.1538106133333
'AB6PGH'	73.97182047666666
'ABTA'	14.999597163333334
'ABTAr'	14.999597163333334
'ABUTD'	307.92865063333335
'ABUTDy'	307.92865063333335
'ACACT1r'	179.78678985000002
'ACACT2r'	157.63860719333334
'ACACT3r'	73.39031505
'ACACT5r'	73.39031505
'ACACT7r'	73.39031505
'ACALD'	68.18348256
'ACCO2L'	88.98514616666665
'ACGAMT'	126.88602050000001
'ACGApts'	19.65569618
'ACGK'	32.102927
'ACGS'	36.32990619666666
'ACHBS'	81.37629835666667
'ACKr'	885.2216350333333
'ACLDC'	305.64762728333335
'ACLS'	81.37629835666667
'ACMANAptspp'	1945.7256403333333
'ACNMLr'	9.172852814
'ACOAD1'	3410.8680740333334
'ACOAD2'	3069.0162106666667
'ACOAD3'	3069.0162106666667
'ACOAD4'	3069.0162106666667
'ACOAD5'	3069.0162106666667
'ACOAD6'	3069.0162106666667
'ACOAD7'	3069.0162106666667
'ACOADH2'	341.8518633666666
'ACOAM'	650.1538106133333
'ACOATA'	1215.432833
'ACODA'	46.47677283666667
'ACONTa'	704.1935765333334
'ACONTb'	704.1935765333334
